Bandit,Reward,Algorithm
9711,False,Thompson Sampling
9712,True,Thompson Sampling
9713,False,Thompson Sampling
9714,True,Thompson Sampling
9715,True,Thompson Sampling
9716,True,Thompson Sampling
9717,True,Thompson Sampling
9718,False,Thompson Sampling
9719,True,Thompson Sampling
9720,False,Thompson Sampling
9721,False,Thompson Sampling
9722,True,Thompson Sampling
9723,True,Thompson Sampling
9724,True,Thompson Sampling
9725,True,Thompson Sampling
9726,True,Thompson Sampling
9727,True,Thompson Sampling
9728,True,Thompson Sampling
9729,True,Thompson Sampling
9730,True,Thompson Sampling
9731,True,Thompson Sampling
9732,True,Thompson Sampling
9733,True,Thompson Sampling
9734,True,Thompson Sampling
9735,True,Thompson Sampling
9736,True,Thompson Sampling
9737,True,Thompson Sampling
9738,True,Thompson Sampling
9739,True,Thompson Sampling
9740,True,Thompson Sampling
9741,True,Thompson Sampling
9742,True,Thompson Sampling
9743,True,Thompson Sampling
9744,True,Thompson Sampling
9745,True,Thompson Sampling
9746,True,Thompson Sampling
9747,False,Thompson Sampling
9748,True,Thompson Sampling
9749,True,Thompson Sampling
9750,True,Thompson Sampling
9751,False,Thompson Sampling
9752,True,Thompson Sampling
9753,True,Thompson Sampling
9754,True,Thompson Sampling
9755,True,Thompson Sampling
9756,True,Thompson Sampling
9757,True,Thompson Sampling
9758,True,Thompson Sampling
9759,True,Thompson Sampling
9760,True,Thompson Sampling
9761,True,Thompson Sampling
9762,True,Thompson Sampling
9763,True,Thompson Sampling
9764,False,Thompson Sampling
9765,True,Thompson Sampling
9766,True,Thompson Sampling
9767,True,Thompson Sampling
9768,True,Thompson Sampling
9769,True,Thompson Sampling
9770,True,Thompson Sampling
9771,True,Thompson Sampling
9772,True,Thompson Sampling
9773,True,Thompson Sampling
9774,True,Thompson Sampling
9775,False,Thompson Sampling
9776,True,Thompson Sampling
9777,True,Thompson Sampling
9778,True,Thompson Sampling
9779,True,Thompson Sampling
9780,True,Thompson Sampling
9781,True,Thompson Sampling
9782,True,Thompson Sampling
9783,True,Thompson Sampling
9784,True,Thompson Sampling
9785,True,Thompson Sampling
9786,True,Thompson Sampling
9787,True,Thompson Sampling
9788,True,Thompson Sampling
9789,True,Thompson Sampling
9790,False,Thompson Sampling
9791,True,Thompson Sampling
9792,True,Thompson Sampling
9793,True,Thompson Sampling
9794,True,Thompson Sampling
9795,True,Thompson Sampling
9796,True,Thompson Sampling
9797,False,Thompson Sampling
9798,True,Thompson Sampling
9799,True,Thompson Sampling
9800,True,Thompson Sampling
9801,True,Thompson Sampling
9802,True,Thompson Sampling
9803,False,Thompson Sampling
9804,True,Thompson Sampling
9805,True,Thompson Sampling
9806,True,Thompson Sampling
9807,True,Thompson Sampling
9808,True,Thompson Sampling
9809,True,Thompson Sampling
9810,False,Thompson Sampling
9811,True,Thompson Sampling
9812,True,Thompson Sampling
9813,True,Thompson Sampling
9814,True,Thompson Sampling
9815,True,Thompson Sampling
9816,True,Thompson Sampling
9817,True,Thompson Sampling
9818,False,Thompson Sampling
9819,True,Thompson Sampling
9820,True,Thompson Sampling
9821,True,Thompson Sampling
9822,False,Thompson Sampling
9823,True,Thompson Sampling
9824,True,Thompson Sampling
9825,True,Thompson Sampling
9826,True,Thompson Sampling
9827,True,Thompson Sampling
9828,True,Thompson Sampling
9829,True,Thompson Sampling
9830,True,Thompson Sampling
9831,True,Thompson Sampling
9832,True,Thompson Sampling
9833,True,Thompson Sampling
9834,True,Thompson Sampling
9835,True,Thompson Sampling
9836,True,Thompson Sampling
9837,True,Thompson Sampling
9838,True,Thompson Sampling
9839,False,Thompson Sampling
9840,True,Thompson Sampling
9841,True,Thompson Sampling
9842,True,Thompson Sampling
9843,True,Thompson Sampling
9844,True,Thompson Sampling
9845,True,Thompson Sampling
9846,True,Thompson Sampling
9847,True,Thompson Sampling
9848,True,Thompson Sampling
9849,True,Thompson Sampling
9850,True,Thompson Sampling
9851,True,Thompson Sampling
9852,True,Thompson Sampling
9853,True,Thompson Sampling
9854,False,Thompson Sampling
9855,True,Thompson Sampling
9856,False,Thompson Sampling
9857,True,Thompson Sampling
9858,True,Thompson Sampling
9859,True,Thompson Sampling
9860,True,Thompson Sampling
9861,True,Thompson Sampling
9862,True,Thompson Sampling
9863,True,Thompson Sampling
9864,True,Thompson Sampling
9865,True,Thompson Sampling
9866,False,Thompson Sampling
9867,True,Thompson Sampling
9868,True,Thompson Sampling
9869,False,Thompson Sampling
9870,True,Thompson Sampling
9871,True,Thompson Sampling
9872,True,Thompson Sampling
9873,False,Thompson Sampling
9874,False,Thompson Sampling
9875,True,Thompson Sampling
9876,True,Thompson Sampling
9877,True,Thompson Sampling
9878,True,Thompson Sampling
9879,True,Thompson Sampling
9880,True,Thompson Sampling
9881,True,Thompson Sampling
9882,True,Thompson Sampling
9883,True,Thompson Sampling
9884,True,Thompson Sampling
9885,True,Thompson Sampling
9886,True,Thompson Sampling
9887,True,Thompson Sampling
9888,True,Thompson Sampling
9889,True,Thompson Sampling
9890,True,Thompson Sampling
9891,True,Thompson Sampling
9892,True,Thompson Sampling
9893,True,Thompson Sampling
9894,True,Thompson Sampling
9895,True,Thompson Sampling
9896,False,Thompson Sampling
9897,True,Thompson Sampling
9898,True,Thompson Sampling
9899,True,Thompson Sampling
9900,True,Thompson Sampling
9901,True,Thompson Sampling
9902,True,Thompson Sampling
9903,True,Thompson Sampling
9904,True,Thompson Sampling
9905,True,Thompson Sampling
9906,True,Thompson Sampling
9907,True,Thompson Sampling
9908,True,Thompson Sampling
9909,True,Thompson Sampling
9910,True,Thompson Sampling
9911,True,Thompson Sampling
9912,False,Thompson Sampling
9913,True,Thompson Sampling
9914,True,Thompson Sampling
9915,True,Thompson Sampling
9916,True,Thompson Sampling
9917,True,Thompson Sampling
9918,True,Thompson Sampling
9919,True,Thompson Sampling
9920,True,Thompson Sampling
9921,True,Thompson Sampling
9922,True,Thompson Sampling
9923,True,Thompson Sampling
9924,True,Thompson Sampling
9925,False,Thompson Sampling
9926,True,Thompson Sampling
9927,True,Thompson Sampling
9928,True,Thompson Sampling
9929,True,Thompson Sampling
9930,True,Thompson Sampling
9931,True,Thompson Sampling
9932,False,Thompson Sampling
9933,True,Thompson Sampling
9934,True,Thompson Sampling
9935,True,Thompson Sampling
9936,True,Thompson Sampling
9937,True,Thompson Sampling
9938,True,Thompson Sampling
9939,True,Thompson Sampling
9940,True,Thompson Sampling
9941,True,Thompson Sampling
9942,True,Thompson Sampling
9943,True,Thompson Sampling
9944,True,Thompson Sampling
9945,True,Thompson Sampling
9946,True,Thompson Sampling
9947,True,Thompson Sampling
9948,True,Thompson Sampling
9949,True,Thompson Sampling
9950,True,Thompson Sampling
9951,True,Thompson Sampling
9952,True,Thompson Sampling
9953,True,Thompson Sampling
9954,True,Thompson Sampling
9955,True,Thompson Sampling
9956,True,Thompson Sampling
9957,True,Thompson Sampling
9958,True,Thompson Sampling
9959,True,Thompson Sampling
9960,True,Thompson Sampling
9961,True,Thompson Sampling
9962,True,Thompson Sampling
9963,True,Thompson Sampling
9964,True,Thompson Sampling
9965,True,Thompson Sampling
9966,True,Thompson Sampling
9967,True,Thompson Sampling
9968,True,Thompson Sampling
9969,True,Thompson Sampling
9970,True,Thompson Sampling
9971,True,Thompson Sampling
9972,True,Thompson Sampling
9973,True,Thompson Sampling
9974,False,Thompson Sampling
9975,True,Thompson Sampling
9976,True,Thompson Sampling
9977,True,Thompson Sampling
9978,True,Thompson Sampling
9979,True,Thompson Sampling
9980,True,Thompson Sampling
9981,False,Thompson Sampling
9982,True,Thompson Sampling
9983,True,Thompson Sampling
9984,False,Thompson Sampling
9985,False,Thompson Sampling
9986,True,Thompson Sampling
9987,True,Thompson Sampling
9988,True,Thompson Sampling
9989,True,Thompson Sampling
9990,True,Thompson Sampling
9991,True,Thompson Sampling
9992,True,Thompson Sampling
9993,True,Thompson Sampling
9994,True,Thompson Sampling
9995,True,Thompson Sampling
9996,True,Thompson Sampling
9997,True,Thompson Sampling
9998,True,Thompson Sampling
9999,True,Thompson Sampling
10000,True,Thompson Sampling
10001,True,Thompson Sampling
10002,True,Thompson Sampling
10003,True,Thompson Sampling
10004,True,Thompson Sampling
10005,True,Thompson Sampling
10006,True,Thompson Sampling
10007,True,Thompson Sampling
10008,True,Thompson Sampling
10009,True,Thompson Sampling
10010,False,Thompson Sampling
10011,True,Thompson Sampling
10012,True,Thompson Sampling
10013,True,Thompson Sampling
10014,True,Thompson Sampling
10015,True,Thompson Sampling
10016,True,Thompson Sampling
10017,True,Thompson Sampling
10018,True,Thompson Sampling
10019,False,Thompson Sampling
10020,True,Thompson Sampling
10021,True,Thompson Sampling
10022,True,Thompson Sampling
10023,True,Thompson Sampling
10024,True,Thompson Sampling
10025,True,Thompson Sampling
10026,True,Thompson Sampling
10027,True,Thompson Sampling
10028,True,Thompson Sampling
10029,True,Thompson Sampling
10030,False,Thompson Sampling
10031,False,Thompson Sampling
10032,True,Thompson Sampling
10033,True,Thompson Sampling
10034,True,Thompson Sampling
10035,True,Thompson Sampling
10036,False,Thompson Sampling
10037,True,Thompson Sampling
10038,True,Thompson Sampling
10039,True,Thompson Sampling
10040,True,Thompson Sampling
10041,False,Thompson Sampling
10042,True,Thompson Sampling
10043,True,Thompson Sampling
10044,True,Thompson Sampling
10045,True,Thompson Sampling
10046,True,Thompson Sampling
10047,False,Thompson Sampling
10048,True,Thompson Sampling
10049,True,Thompson Sampling
10050,True,Thompson Sampling
10051,False,Thompson Sampling
10052,False,Thompson Sampling
10053,False,Thompson Sampling
10054,True,Thompson Sampling
10055,True,Thompson Sampling
10056,True,Thompson Sampling
10057,True,Thompson Sampling
10058,True,Thompson Sampling
10059,False,Thompson Sampling
10060,True,Thompson Sampling
10061,False,Thompson Sampling
10062,True,Thompson Sampling
10063,True,Thompson Sampling
10064,True,Thompson Sampling
10065,True,Thompson Sampling
10066,True,Thompson Sampling
10067,True,Thompson Sampling
10068,True,Thompson Sampling
10069,True,Thompson Sampling
10070,True,Thompson Sampling
10071,True,Thompson Sampling
10072,True,Thompson Sampling
10073,True,Thompson Sampling
10074,True,Thompson Sampling
10075,True,Thompson Sampling
10076,False,Thompson Sampling
10077,True,Thompson Sampling
10078,False,Thompson Sampling
10079,True,Thompson Sampling
10080,True,Thompson Sampling
10081,False,Thompson Sampling
10082,True,Thompson Sampling
10083,True,Thompson Sampling
10084,True,Thompson Sampling
10085,True,Thompson Sampling
10086,True,Thompson Sampling
10087,True,Thompson Sampling
10088,False,Thompson Sampling
10089,True,Thompson Sampling
10090,False,Thompson Sampling
10091,True,Thompson Sampling
10092,True,Thompson Sampling
10093,True,Thompson Sampling
10094,True,Thompson Sampling
10095,True,Thompson Sampling
10096,True,Thompson Sampling
10097,True,Thompson Sampling
10098,True,Thompson Sampling
10099,True,Thompson Sampling
10100,False,Thompson Sampling
10101,True,Thompson Sampling
10102,True,Thompson Sampling
10103,True,Thompson Sampling
10104,True,Thompson Sampling
10105,True,Thompson Sampling
10106,True,Thompson Sampling
10107,False,Thompson Sampling
10108,True,Thompson Sampling
10109,True,Thompson Sampling
10110,True,Thompson Sampling
10111,False,Thompson Sampling
10112,True,Thompson Sampling
10113,True,Thompson Sampling
10114,True,Thompson Sampling
10115,True,Thompson Sampling
10116,True,Thompson Sampling
10117,True,Thompson Sampling
10118,True,Thompson Sampling
10119,True,Thompson Sampling
10120,True,Thompson Sampling
10121,True,Thompson Sampling
10122,True,Thompson Sampling
10123,True,Thompson Sampling
10124,True,Thompson Sampling
10125,True,Thompson Sampling
10126,True,Thompson Sampling
10127,True,Thompson Sampling
10128,True,Thompson Sampling
10129,True,Thompson Sampling
10130,True,Thompson Sampling
10131,True,Thompson Sampling
10132,True,Thompson Sampling
10133,True,Thompson Sampling
10134,True,Thompson Sampling
10135,True,Thompson Sampling
10136,True,Thompson Sampling
10137,True,Thompson Sampling
10138,True,Thompson Sampling
10139,True,Thompson Sampling
10140,True,Thompson Sampling
10141,True,Thompson Sampling
10142,True,Thompson Sampling
10143,True,Thompson Sampling
10144,True,Thompson Sampling
10145,True,Thompson Sampling
10146,True,Thompson Sampling
10147,True,Thompson Sampling
10148,True,Thompson Sampling
10149,True,Thompson Sampling
10150,True,Thompson Sampling
10151,True,Thompson Sampling
10152,False,Thompson Sampling
10153,True,Thompson Sampling
10154,True,Thompson Sampling
10155,True,Thompson Sampling
10156,True,Thompson Sampling
10157,True,Thompson Sampling
10158,True,Thompson Sampling
10159,True,Thompson Sampling
10160,True,Thompson Sampling
10161,True,Thompson Sampling
10162,True,Thompson Sampling
10163,True,Thompson Sampling
10164,True,Thompson Sampling
10165,True,Thompson Sampling
10166,True,Thompson Sampling
10167,False,Thompson Sampling
10168,True,Thompson Sampling
10169,True,Thompson Sampling
10170,True,Thompson Sampling
10171,True,Thompson Sampling
10172,False,Thompson Sampling
10173,True,Thompson Sampling
10174,True,Thompson Sampling
10175,True,Thompson Sampling
10176,True,Thompson Sampling
10177,True,Thompson Sampling
10178,True,Thompson Sampling
10179,True,Thompson Sampling
10180,True,Thompson Sampling
10181,True,Thompson Sampling
10182,True,Thompson Sampling
10183,True,Thompson Sampling
10184,True,Thompson Sampling
10185,True,Thompson Sampling
10186,True,Thompson Sampling
10187,True,Thompson Sampling
10188,True,Thompson Sampling
10189,True,Thompson Sampling
10190,True,Thompson Sampling
10191,True,Thompson Sampling
10192,True,Thompson Sampling
10193,False,Thompson Sampling
10194,True,Thompson Sampling
10195,True,Thompson Sampling
10196,False,Thompson Sampling
10197,True,Thompson Sampling
10198,True,Thompson Sampling
10199,False,Thompson Sampling
10200,True,Thompson Sampling
10201,True,Thompson Sampling
10202,True,Thompson Sampling
10203,True,Thompson Sampling
10204,True,Thompson Sampling
10205,True,Thompson Sampling
10206,True,Thompson Sampling
10207,True,Thompson Sampling
10208,True,Thompson Sampling
10209,False,Thompson Sampling
10210,True,Thompson Sampling
10211,True,Thompson Sampling
10212,True,Thompson Sampling
10213,True,Thompson Sampling
10214,True,Thompson Sampling
10215,True,Thompson Sampling
10216,True,Thompson Sampling
10217,True,Thompson Sampling
10218,True,Thompson Sampling
10219,True,Thompson Sampling
10220,True,Thompson Sampling
10221,True,Thompson Sampling
10222,True,Thompson Sampling
10223,True,Thompson Sampling
10224,True,Thompson Sampling
10225,True,Thompson Sampling
10226,True,Thompson Sampling
10227,True,Thompson Sampling
10228,False,Thompson Sampling
10229,True,Thompson Sampling
10230,False,Thompson Sampling
10231,True,Thompson Sampling
10232,True,Thompson Sampling
10233,True,Thompson Sampling
10234,True,Thompson Sampling
10235,True,Thompson Sampling
10236,True,Thompson Sampling
10237,True,Thompson Sampling
10238,True,Thompson Sampling
10239,True,Thompson Sampling
10240,True,Thompson Sampling
10241,True,Thompson Sampling
10242,False,Thompson Sampling
10243,True,Thompson Sampling
10244,True,Thompson Sampling
10245,True,Thompson Sampling
10246,False,Thompson Sampling
10247,True,Thompson Sampling
10248,True,Thompson Sampling
10249,True,Thompson Sampling
10250,True,Thompson Sampling
10251,True,Thompson Sampling
10252,True,Thompson Sampling
10253,True,Thompson Sampling
10254,True,Thompson Sampling
10255,True,Thompson Sampling
10256,True,Thompson Sampling
10257,True,Thompson Sampling
10258,True,Thompson Sampling
10259,True,Thompson Sampling
10260,True,Thompson Sampling
10261,True,Thompson Sampling
10262,True,Thompson Sampling
10263,True,Thompson Sampling
10264,True,Thompson Sampling
10265,True,Thompson Sampling
10266,False,Thompson Sampling
10267,True,Thompson Sampling
10268,True,Thompson Sampling
10269,True,Thompson Sampling
10270,True,Thompson Sampling
10271,True,Thompson Sampling
10272,True,Thompson Sampling
10273,True,Thompson Sampling
10274,True,Thompson Sampling
10275,True,Thompson Sampling
10276,True,Thompson Sampling
10277,True,Thompson Sampling
10278,False,Thompson Sampling
10279,True,Thompson Sampling
10280,True,Thompson Sampling
10281,True,Thompson Sampling
10282,True,Thompson Sampling
10283,True,Thompson Sampling
10284,True,Thompson Sampling
10285,False,Thompson Sampling
10286,True,Thompson Sampling
10287,True,Thompson Sampling
10288,True,Thompson Sampling
10289,True,Thompson Sampling
10290,True,Thompson Sampling
10291,True,Thompson Sampling
10292,True,Thompson Sampling
10293,True,Thompson Sampling
10294,True,Thompson Sampling
10295,True,Thompson Sampling
10296,True,Thompson Sampling
10297,True,Thompson Sampling
10298,True,Thompson Sampling
10299,True,Thompson Sampling
10300,True,Thompson Sampling
10301,True,Thompson Sampling
10302,True,Thompson Sampling
10303,True,Thompson Sampling
10304,True,Thompson Sampling
10305,True,Thompson Sampling
10306,True,Thompson Sampling
10307,True,Thompson Sampling
10308,True,Thompson Sampling
10309,True,Thompson Sampling
10310,False,Thompson Sampling
10311,True,Thompson Sampling
10312,True,Thompson Sampling
10313,True,Thompson Sampling
10314,True,Thompson Sampling
10315,True,Thompson Sampling
10316,True,Thompson Sampling
10317,True,Thompson Sampling
10318,True,Thompson Sampling
10319,True,Thompson Sampling
10320,True,Thompson Sampling
10321,True,Thompson Sampling
10322,True,Thompson Sampling
10323,False,Thompson Sampling
10324,True,Thompson Sampling
10325,True,Thompson Sampling
10326,True,Thompson Sampling
10327,True,Thompson Sampling
10328,True,Thompson Sampling
10329,True,Thompson Sampling
10330,True,Thompson Sampling
10331,True,Thompson Sampling
10332,False,Thompson Sampling
10333,False,Thompson Sampling
10334,True,Thompson Sampling
10335,True,Thompson Sampling
10336,True,Thompson Sampling
10337,True,Thompson Sampling
10338,True,Thompson Sampling
10339,True,Thompson Sampling
10340,True,Thompson Sampling
10341,False,Thompson Sampling
10342,True,Thompson Sampling
10343,True,Thompson Sampling
10344,True,Thompson Sampling
10345,True,Thompson Sampling
10346,True,Thompson Sampling
10347,True,Thompson Sampling
10348,True,Thompson Sampling
10349,True,Thompson Sampling
10350,True,Thompson Sampling
10351,False,Thompson Sampling
10352,True,Thompson Sampling
10353,True,Thompson Sampling
10354,True,Thompson Sampling
10355,True,Thompson Sampling
10356,True,Thompson Sampling
10357,True,Thompson Sampling
10358,True,Thompson Sampling
10359,True,Thompson Sampling
10360,True,Thompson Sampling
10361,True,Thompson Sampling
10362,True,Thompson Sampling
10363,True,Thompson Sampling
10364,True,Thompson Sampling
10365,True,Thompson Sampling
10366,True,Thompson Sampling
10367,True,Thompson Sampling
10368,True,Thompson Sampling
10369,True,Thompson Sampling
10370,True,Thompson Sampling
10371,True,Thompson Sampling
10372,True,Thompson Sampling
10373,True,Thompson Sampling
10374,True,Thompson Sampling
10375,True,Thompson Sampling
10376,True,Thompson Sampling
10377,True,Thompson Sampling
10378,True,Thompson Sampling
10379,True,Thompson Sampling
10380,True,Thompson Sampling
10381,True,Thompson Sampling
10382,True,Thompson Sampling
10383,False,Thompson Sampling
10384,True,Thompson Sampling
10385,True,Thompson Sampling
10386,True,Thompson Sampling
10387,True,Thompson Sampling
10388,True,Thompson Sampling
10389,True,Thompson Sampling
10390,True,Thompson Sampling
10391,True,Thompson Sampling
10392,True,Thompson Sampling
10393,True,Thompson Sampling
10394,True,Thompson Sampling
10395,True,Thompson Sampling
10396,True,Thompson Sampling
10397,True,Thompson Sampling
10398,True,Thompson Sampling
10399,True,Thompson Sampling
10400,True,Thompson Sampling
10401,False,Thompson Sampling
10402,True,Thompson Sampling
10403,True,Thompson Sampling
10404,True,Thompson Sampling
10405,True,Thompson Sampling
10406,True,Thompson Sampling
10407,True,Thompson Sampling
10408,True,Thompson Sampling
10409,True,Thompson Sampling
10410,True,Thompson Sampling
10411,False,Thompson Sampling
10412,True,Thompson Sampling
10413,True,Thompson Sampling
10414,True,Thompson Sampling
10415,True,Thompson Sampling
10416,True,Thompson Sampling
10417,True,Thompson Sampling
10418,False,Thompson Sampling
10419,True,Thompson Sampling
10420,False,Thompson Sampling
10421,True,Thompson Sampling
10422,False,Thompson Sampling
10423,True,Thompson Sampling
10424,True,Thompson Sampling
10425,True,Thompson Sampling
10426,True,Thompson Sampling
10427,False,Thompson Sampling
10428,True,Thompson Sampling
10429,True,Thompson Sampling
10430,True,Thompson Sampling
10431,True,Thompson Sampling
10432,False,Thompson Sampling
10433,False,Thompson Sampling
10434,False,Thompson Sampling
10435,True,Thompson Sampling
10436,True,Thompson Sampling
10437,False,Thompson Sampling
10438,True,Thompson Sampling
10439,True,Thompson Sampling
10440,True,Thompson Sampling
10441,True,Thompson Sampling
10442,True,Thompson Sampling
10443,True,Thompson Sampling
10444,True,Thompson Sampling
10445,True,Thompson Sampling
10446,False,Thompson Sampling
10447,True,Thompson Sampling
10448,True,Thompson Sampling
10449,True,Thompson Sampling
10450,True,Thompson Sampling
10451,True,Thompson Sampling
10452,True,Thompson Sampling
10453,True,Thompson Sampling
10454,True,Thompson Sampling
10455,True,Thompson Sampling
10456,True,Thompson Sampling
10457,True,Thompson Sampling
10458,True,Thompson Sampling
10459,True,Thompson Sampling
10460,True,Thompson Sampling
10461,True,Thompson Sampling
10462,True,Thompson Sampling
10463,False,Thompson Sampling
10464,True,Thompson Sampling
10465,True,Thompson Sampling
10466,True,Thompson Sampling
10467,True,Thompson Sampling
10468,True,Thompson Sampling
10469,True,Thompson Sampling
10470,True,Thompson Sampling
10471,False,Thompson Sampling
10472,True,Thompson Sampling
10473,True,Thompson Sampling
10474,True,Thompson Sampling
10475,True,Thompson Sampling
10476,True,Thompson Sampling
10477,True,Thompson Sampling
10478,True,Thompson Sampling
10479,True,Thompson Sampling
10480,True,Thompson Sampling
10481,False,Thompson Sampling
10482,True,Thompson Sampling
10483,True,Thompson Sampling
10484,True,Thompson Sampling
10485,True,Thompson Sampling
10486,True,Thompson Sampling
10487,True,Thompson Sampling
10488,True,Thompson Sampling
10489,True,Thompson Sampling
10490,True,Thompson Sampling
10491,True,Thompson Sampling
10492,True,Thompson Sampling
10493,False,Thompson Sampling
10494,True,Thompson Sampling
10495,True,Thompson Sampling
10496,True,Thompson Sampling
10497,True,Thompson Sampling
10498,True,Thompson Sampling
10499,True,Thompson Sampling
10500,False,Thompson Sampling
10501,True,Thompson Sampling
10502,True,Thompson Sampling
10503,True,Thompson Sampling
10504,True,Thompson Sampling
10505,True,Thompson Sampling
10506,True,Thompson Sampling
10507,True,Thompson Sampling
10508,True,Thompson Sampling
10509,True,Thompson Sampling
10510,True,Thompson Sampling
10511,True,Thompson Sampling
10512,True,Thompson Sampling
10513,True,Thompson Sampling
10514,True,Thompson Sampling
10515,True,Thompson Sampling
10516,True,Thompson Sampling
10517,True,Thompson Sampling
10518,True,Thompson Sampling
10519,True,Thompson Sampling
10520,True,Thompson Sampling
10521,True,Thompson Sampling
10522,False,Thompson Sampling
10523,True,Thompson Sampling
10524,True,Thompson Sampling
10525,True,Thompson Sampling
10526,True,Thompson Sampling
10527,True,Thompson Sampling
10528,True,Thompson Sampling
10529,True,Thompson Sampling
10530,True,Thompson Sampling
10531,True,Thompson Sampling
10532,True,Thompson Sampling
10533,True,Thompson Sampling
10534,True,Thompson Sampling
10535,True,Thompson Sampling
10536,True,Thompson Sampling
10537,True,Thompson Sampling
10538,True,Thompson Sampling
10539,True,Thompson Sampling
10540,True,Thompson Sampling
10541,True,Thompson Sampling
10542,True,Thompson Sampling
10543,True,Thompson Sampling
10544,False,Thompson Sampling
10545,True,Thompson Sampling
10546,True,Thompson Sampling
10547,True,Thompson Sampling
10548,False,Thompson Sampling
10549,True,Thompson Sampling
10550,True,Thompson Sampling
10551,True,Thompson Sampling
10552,True,Thompson Sampling
10553,True,Thompson Sampling
10554,True,Thompson Sampling
10555,True,Thompson Sampling
10556,True,Thompson Sampling
10557,True,Thompson Sampling
10558,False,Thompson Sampling
10559,False,Thompson Sampling
10560,True,Thompson Sampling
10561,False,Thompson Sampling
10562,True,Thompson Sampling
10563,True,Thompson Sampling
10564,True,Thompson Sampling
10565,True,Thompson Sampling
10566,True,Thompson Sampling
10567,True,Thompson Sampling
10568,True,Thompson Sampling
10569,False,Thompson Sampling
10570,True,Thompson Sampling
10571,True,Thompson Sampling
10572,True,Thompson Sampling
10573,True,Thompson Sampling
10574,True,Thompson Sampling
10575,True,Thompson Sampling
10576,True,Thompson Sampling
10577,True,Thompson Sampling
10578,True,Thompson Sampling
10579,True,Thompson Sampling
10580,True,Thompson Sampling
10581,True,Thompson Sampling
10582,True,Thompson Sampling
10583,True,Thompson Sampling
10584,True,Thompson Sampling
10585,True,Thompson Sampling
10586,True,Thompson Sampling
10587,True,Thompson Sampling
10588,True,Thompson Sampling
10589,True,Thompson Sampling
10590,True,Thompson Sampling
10591,True,Thompson Sampling
10592,True,Thompson Sampling
10593,True,Thompson Sampling
10594,True,Thompson Sampling
10595,True,Thompson Sampling
10596,True,Thompson Sampling
10597,True,Thompson Sampling
10598,True,Thompson Sampling
10599,False,Thompson Sampling
10600,True,Thompson Sampling
10601,True,Thompson Sampling
10602,True,Thompson Sampling
10603,True,Thompson Sampling
10604,True,Thompson Sampling
10605,True,Thompson Sampling
10606,True,Thompson Sampling
10607,True,Thompson Sampling
10608,True,Thompson Sampling
10609,True,Thompson Sampling
10610,True,Thompson Sampling
10611,True,Thompson Sampling
10612,True,Thompson Sampling
10613,True,Thompson Sampling
10614,True,Thompson Sampling
10615,True,Thompson Sampling
10616,True,Thompson Sampling
10617,False,Thompson Sampling
10618,True,Thompson Sampling
10619,True,Thompson Sampling
10620,True,Thompson Sampling
10621,True,Thompson Sampling
10622,True,Thompson Sampling
10623,True,Thompson Sampling
10624,True,Thompson Sampling
10625,True,Thompson Sampling
10626,True,Thompson Sampling
10627,True,Thompson Sampling
10628,True,Thompson Sampling
10629,True,Thompson Sampling
10630,True,Thompson Sampling
10631,True,Thompson Sampling
10632,True,Thompson Sampling
10633,True,Thompson Sampling
10634,True,Thompson Sampling
10635,True,Thompson Sampling
10636,True,Thompson Sampling
10637,True,Thompson Sampling
10638,True,Thompson Sampling
10639,True,Thompson Sampling
10640,True,Thompson Sampling
10641,True,Thompson Sampling
10642,False,Thompson Sampling
10643,True,Thompson Sampling
10644,True,Thompson Sampling
10645,True,Thompson Sampling
10646,True,Thompson Sampling
10647,True,Thompson Sampling
10648,True,Thompson Sampling
10649,True,Thompson Sampling
10650,True,Thompson Sampling
10651,True,Thompson Sampling
10652,True,Thompson Sampling
10653,True,Thompson Sampling
10654,True,Thompson Sampling
10655,True,Thompson Sampling
10656,True,Thompson Sampling
10657,True,Thompson Sampling
10658,True,Thompson Sampling
10659,False,Thompson Sampling
10660,True,Thompson Sampling
10661,True,Thompson Sampling
10662,True,Thompson Sampling
10663,True,Thompson Sampling
10664,True,Thompson Sampling
10665,True,Thompson Sampling
10666,False,Thompson Sampling
10667,True,Thompson Sampling
10668,True,Thompson Sampling
10669,True,Thompson Sampling
10670,True,Thompson Sampling
10671,True,Thompson Sampling
10672,True,Thompson Sampling
10673,True,Thompson Sampling
10674,True,Thompson Sampling
10675,True,Thompson Sampling
10676,True,Thompson Sampling
10677,True,Thompson Sampling
10678,True,Thompson Sampling
10679,True,Thompson Sampling
10680,True,Thompson Sampling
10681,True,Thompson Sampling
10682,True,Thompson Sampling
10683,True,Thompson Sampling
10684,True,Thompson Sampling
10685,True,Thompson Sampling
10686,True,Thompson Sampling
10687,True,Thompson Sampling
10688,True,Thompson Sampling
10689,True,Thompson Sampling
10690,True,Thompson Sampling
10691,True,Thompson Sampling
10692,True,Thompson Sampling
10693,True,Thompson Sampling
10694,True,Thompson Sampling
10695,True,Thompson Sampling
10696,True,Thompson Sampling
10697,True,Thompson Sampling
10698,True,Thompson Sampling
10699,True,Thompson Sampling
10700,False,Thompson Sampling
10701,True,Thompson Sampling
10702,True,Thompson Sampling
10703,True,Thompson Sampling
10704,True,Thompson Sampling
10705,True,Thompson Sampling
10706,True,Thompson Sampling
10707,True,Thompson Sampling
10708,True,Thompson Sampling
